"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.392951,0.103707,209361,211413,1107.29,368.451,0.000685443,340696,0.057702,1000,1957.69,592.727,408489,2.58105e+06,0.393226,8.45198,0.0277893,0.0277893,140757,0.0400691,0.332577,141517,0.331101,0.408282,2.62602,0.127046,0.127046,115670,0.570587,115615,0.570022,0,64,64
0.397949,0.104769,197913,199793,1111.99,366.89,0.00068544,323223,0.0584736,1000,1941.76,580.454,401906,2.57881e+06,0.398213,8.45668,0.0286143,0.0286143,130124,0.0403944,0.336742,130784,0.338269,0.412744,2.62192,0.126403,0.126403,109419,0.555509,109993,0.558017,0,65,65
0.402618,0.1052,187555,189266,1116.48,365.412,0.000685433,307241,0.0592582,1000,1926.97,568.297,395676,2.57668e+06,0.40287,8.46103,0.0292356,0.0292356,122132,0.0403965,0.347014,124566,0.345466,0.416787,2.61845,0.12499,0.12499,105463,0.550462,105809,0.552165,0,66,66
0.40695,0.105046,178247,179793,1120.71,364.027,0.000685424,292718,0.060053,1000,1913.3,556.152,389833,2.57469e+06,0.407189,8.46503,0.0296643,0.0296643,123875,0.0406541,0.351096,126590,0.353825,0.420388,2.61567,0.122277,0.122277,102890,0.552227,104823,0.562912,0,67,67
0.410927,0.104109,169973,171349,1124.67,362.745,0.000685412,279634,0.060866,1000,1900.71,543.457,384427,2.57285e+06,0.411152,8.46867,0.0299085,0.0299085,136479,0.0414646,0.366092,144844,0.365469,0.423448,2.61355,0.118475,0.118475,108047,0.596733,110045,0.606996,0,68,68
0.414479,0.102332,162794,163986,1128.25,361.59,0.000685396,268082,0.0617052,1000,1889.16,529.454,379559,2.57119e+06,0.41469,8.47187,0.029978,0.029978,182542,0.0440456,0.378595,196775,0.385191,0.425794,2.61211,0.111688,0.111688,121195,0.682293,128168,0.723567,0,69,69
0.417477,0.0990819,156873,157834,1131.32,360.607,0.000685377,258266,0.0626242,1000,1878.69,511.517,375411,2.56978e+06,0.417672,8.47451,0.0298736,0.0298736,285536,0.0511542,0.417479,320905,0.422806,0.426965,2.61126,0.101947,0.101947,162236,0.93295,173237,0.988616,0,70,70
0.419593,0.0932943,152671,153305,1133.57,359.89,0.000685353,250794,0.0637429,1000,1869.4,483.567,372388,2.56875e+06,0.419767,8.47625,0.0295916,0.0295916,530005,0.0657059,0.477672,553465,0.492152,0.42608,2.6109,0.0824433,0.0824433,247283,1.40627,271408,1.47857,0,71,71
0.420155,0.0830649,151174,151249,1134.38,359.631,0.000685322,246878,0.065259,1000,1861.57,434.786,371292,2.56837e+06,0.4203,8.47643,0.029096,0.029096,868316,0.0956905,0.595784,851356,0.57922,0.421054,2.61074,0.0511804,0.0511804,428829,2.16878,439550,2.20118,0,72,72
0.417795,0.0644129,154358,153483,1132.66,360.179,0.00068528,248825,0.0636968,1000,1855.78,496.914,373591,2.56915e+06,0.417897,8.47368,0.0283174,0.0283174,1.13879e+06,0.125236,0.647641,1.14235e+06,0.626054,0.409121,2.61363,0.0732805,0.0732805,653260,3.06087,647150,3.00912,0,73,73
0.410827,0.0411787,164471,162250,1127.42,361.859,0.000685223,259406,0.0621058,1000,1852.6,572.263,380644,2.57153e+06,0.410871,8.46633,0.0271622,0.0271622,1.42353e+06,0.173998,0.613148,1.40171e+06,0.576123,0.389535,2.62465,0.126609,0.126609,853252,3.74597,843926,3.64408,0,74,74
0.397386,0.045397,175647,179554,1121.97,363.619,0.00068515,280897,0.062802,1000,1853.02,636.062,387940,2.57393e+06,0.397446,8.45261,0.0255571,0.0255571,1.62099e+06,0.279938,0.430555,1.47086e+06,0.410396,0.362782,2.64656,0.171302,0.171302,1.01594e+06,4.02352,974768,3.85533,0,75,75
0.375809,0.0919479,201259,207021,1110.66,367.334,0.000685057,314731,0.064085,1000,1859.22,690.678,403460,2.57912e+06,0.375978,8.43089,0.0234396,0.0234396,1.21794e+06,0.367566,0.167327,1.2493e+06,0.325583,0.330298,2.67983,0.190947,0.190947,1.01394e+06,3.62832,941082,3.40996,0,76,76
