"rhoA","rhouA","rhoEA","area_aux","velocity_aux","density_aux","total_energy_aux","internal_energy_aux","pressure_aux","temperature_aux","mach_number_aux","norm_vel_aux","mu_max_aux","kappa_max_aux","mu_aux","kappa_aux","residual_aux","jump_grad_press_aux","jump_grad_dens_aux","jump_grad_press_smooth_aux","jump_grad_dens_smooth_aux","ObjectId","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00784342,0.00490581,0.00231426,1,0.625468,0.00784342,0.00231426,0.000780044,0.000520029,0.0663013,1.88157,0.625468,0.0014073,0.00214567,0.000215077,0.000215077,0.000225331,5.92617e-07,0.011458,1.57528e-06,0.0267936,0,1,4.572,4.572,0,0
0.0074508,0.00466028,0.00223754,1,0.625474,0.0074508,0.00223754,0.000780099,0.000520066,0.0698,1.83382,0.625474,0.00140731,0.00216499,0.000220034,0.000220034,0.000233493,6.8944e-07,0.0123911,1.53165e-06,0.0260127,0,1,4.5765,4.5765,0,0
0.00709026,0.00443482,0.0021671,1,0.62548,0.00709026,0.0021671,0.000780152,0.000520101,0.0733543,1.78886,0.62548,0.00140732,0.00218439,0.000242125,0.000242125,0.000229271,8.5302e-07,0.0138096,1.69556e-06,0.0274012,0,1,4.581,4.581,0,0
0.00676028,0.00422846,0.00210262,1,0.625486,0.00676028,0.00210262,0.000780201,0.000520134,0.0769397,1.7467,0.625486,0.00140734,0.00220355,0.000236707,0.000236707,0.00022383,6.7064e-07,0.0119067,1.51017e-06,0.0255189,0,1,4.5855,4.5855,0,0
0.00645371,0.00403675,0.00204273,1,0.625493,0.00645371,0.00204273,0.000780249,0.000520166,0.0805995,1.7066,0.625493,0.00140735,0.00222254,0.000215469,0.000215469,0.000225651,4.55417e-07,0.00984177,1.09962e-06,0.0220289,0,1,4.59,4.59,0,0
0.00616825,0.00385823,0.00198696,1,0.625499,0.00616825,0.00198696,0.000780295,0.000520197,0.0843346,1.6684,0.625499,0.00140737,0.00224147,0.000215061,0.000215061,0.000232091,4.17936e-07,0.0102728,8.23471e-07,0.0209626,0,1,4.5945,4.5945,0,0
0.0059082,0.00369561,0.00193615,1,0.625506,0.0059082,0.00193615,0.00078034,0.000520226,0.0880517,1.63282,0.625506,0.00140738,0.00226012,0.000229348,0.000229348,0.000226963,3.38756e-07,0.0108515,7.09455e-07,0.0215041,0,1,4.599,4.599,0,0
0.00567201,0.00354791,0.00189002,1,0.625513,0.00567201,0.00189002,0.000780383,0.000520256,0.0917234,1.59982,0.625513,0.0014074,0.00227823,0.000223327,0.000223327,0.000217962,2.59999e-07,0.00942221,9.71015e-07,0.0200962,0,1,4.6035,4.6035,0,0
0.00545471,0.00341203,0.00184757,1,0.625521,0.00545471,0.00184757,0.000780427,0.000520284,0.0953826,1.56885,0.625521,0.00140741,0.00229583,0.000207264,0.000207264,0.00021877,5.55699e-07,0.00843638,1.71544e-06,0.0178363,0,1,4.608,4.608,0,0
0.00525669,0.00328821,0.0018089,1,0.625528,0.00525669,0.0018089,0.000780467,0.000520312,0.0989808,1.54009,0.625528,0.00140743,0.00231291,0.000205231,0.000205231,0.00022033,1.05395e-06,0.00856245,2.13529e-06,0.0169844,0,1,4.6125,4.6125,0,0
0.00507823,0.00317661,0.00177404,1,0.625534,0.00507823,0.00177404,0.000780504,0.000520336,0.102464,1.5137,0.625534,0.00140744,0.00232928,0.000206064,0.000206064,0.000209774,7.77857e-07,0.0081007,1.91984e-06,0.0165091,0,1,4.617,4.617,0,0
0.00491705,0.00307581,0.00174256,1,0.62554,0.00491705,0.00174256,0.000780538,0.000520359,0.105827,1.48947,0.62554,0.00140746,0.00234483,0.000197578,0.000197578,0.000202444,8.53921e-07,0.00734787,2.68327e-06,0.0153034,0,1,4.6215,4.6215,0,0
0.00477194,0.00298508,0.00171423,1,0.625548,0.00477194,0.00171423,0.000780576,0.000520384,0.109051,1.46731,0.625548,0.00140747,0.00235956,0.000188893,0.000188893,0.000198371,1.81527e-06,0.00693533,3.66215e-06,0.0141613,0,1,4.626,4.626,0,0
0.00464223,0.00290399,0.00168893,1,0.625559,0.00464223,0.00168893,0.000780622,0.000520415,0.112104,1.44721,0.625559,0.0014075,0.00237339,0.00018294,0.00018294,0.000190105,1.30159e-06,0.00652805,4.97064e-06,0.013335,0,1,4.6305,4.6305,0,0
0.0045268,0.00283183,0.00166642,1,0.62557,0.0045268,0.00166642,0.000780669,0.000520446,0.11497,1.42909,0.62557,0.00140752,0.00238626,0.000175144,0.000175144,0.000181681,2.49022e-06,0.00603945,7.76043e-06,0.0124359,0,1,4.635,4.635,0,0
0.00442456,0.00276791,0.00164647,1,0.625578,0.00442456,0.00164647,0.000780703,0.000520469,0.117632,1.41285,0.625578,0.00140754,0.00239813,0.00016609,0.00016609,0.000173543,4.77771e-06,0.00559094,9.24172e-06,0.0115081,0,1,4.6395,4.6395,0,0
0.00433456,0.00271161,0.00162888,1,0.625579,0.00433456,0.00162888,0.000780719,0.000520479,0.120077,1.39839,0.625579,0.00140755,0.00240895,0.00015721,0.00015721,0.000164061,3.31208e-06,0.00518187,1.13356e-05,0.0106599,0,1,4.644,4.644,0,0
0.00425589,0.0026624,0.00161351,1,0.625581,0.00425589,0.00161351,0.000780734,0.000520489,0.122299,1.38563,0.625581,0.00140755,0.00241874,0.000148219,0.000148219,0.000153441,5.61079e-06,0.00478853,1.42071e-05,0.0098618,0,1,4.6485,4.6485,0,0
0.00418767,0.00261978,0.00160023,1,0.625592,0.00418767,0.00160023,0.000780779,0.000520519,0.124298,1.37447,0.625592,0.00140757,0.00242753,0.000138496,0.000138496,0.000142526,8.26351e-06,0.00438598,1.49848e-05,0.00906073,0,1,4.653,4.653,0,0
0.004129,0.00258316,0.00158888,1,0.625614,0.004129,0.00158888,0.000780852,0.000520568,0.126076,1.36479,0.625614,0.00140761,0.00243535,0.000127566,0.000127566,0.000131947,6.72782e-06,0.00395521,2.00051e-05,0.00821761,0,1,4.6575,4.6575,0,0
0.00407887,0.00255188,0.00157918,1,0.625633,0.00407887,0.00157918,0.000780913,0.000520609,0.127635,1.35647,0.625633,0.00140765,0.00244222,0.000115781,0.000115781,0.000121439,1.13295e-05,0.00352146,2.50254e-05,0.00735442,0,1,4.662,4.662,0,0
0.00403632,0.00252525,0.00157086,1,0.625632,0.00403632,0.00157086,0.000780921,0.000520614,0.128982,1.34936,0.625632,0.00140767,0.00244815,0.000104474,0.000104474,0.000110115,1.1141e-05,0.00314082,2.257e-05,0.00655923,0,1,4.6665,4.6665,0,0
0.00400054,0.00250282,0.0015638,1,0.62562,0.00400054,0.0015638,0.000780897,0.000520598,0.130132,1.34337,0.62562,0.00140766,0.00245319,9.45696e-05,9.45696e-05,9.78003e-05,1.05259e-05,0.00282913,2.8027e-05,0.00588713,0,1,4.671,4.671,0,0
0.00397088,0.00248427,0.00155802,1,0.625622,0.00397088,0.00155802,0.000780912,0.000520608,0.131106,1.33837,0.625622,0.00140765,0.00245746,8.51541e-05,8.51541e-05,8.5566e-05,1.76477e-05,0.00252349,3.59395e-05,0.00526707,0,1,4.6755,4.6755,0,0
0.00394666,0.00246923,0.00155343,1,0.62565,0.00394666,0.00155343,0.000780999,0.000520666,0.131926,1.33427,0.62565,0.00140768,0.00246109,7.43779e-05,7.43779e-05,7.45224e-05,1.05099e-05,0.00215511,3.40036e-05,0.00457014,0,1,4.68,4.68,0,0
0.00392697,0.00245704,0.00154977,1,0.625684,0.00392697,0.00154977,0.000781102,0.000520734,0.132605,1.33092,0.625684,0.00140775,0.00246415,6.21364e-05,6.21364e-05,6.45776e-05,1.25439e-05,0.00175053,3.56682e-05,0.00378822,0,1,4.6845,4.6845,0,0
0.00391088,0.00244701,0.00154667,1,0.625692,0.00391088,0.00154667,0.000781132,0.000520754,0.133155,1.32818,0.625692,0.0014078,0.00246665,5.09982e-05,5.09982e-05,5.49152e-05,2.12652e-05,0.00142578,3.92688e-05,0.00308806,0,1,4.689,4.689,0,0
0.00389777,0.00243873,0.00154401,1,0.625673,0.00389777,0.00154401,0.000781087,0.000520725,0.133595,1.32595,0.625673,0.00140778,0.00246861,4.34081e-05,4.34081e-05,4.53996e-05,1.53805e-05,0.0012422,4.30183e-05,0.00262353,0,1,4.6935,4.6935,0,0
0.00388735,0.00243216,0.00154192,1,0.625662,0.00388735,0.00154192,0.000781065,0.00052071,0.13395,1.32417,0.625662,0.00140775,0.00247016,3.83704e-05,3.83704e-05,3.68228e-05,2.122e-05,0.00111469,4.67678e-05,0.00232397,0,1,4.698,4.698,0,0
0.00387933,0.00242724,0.00154049,1,0.625687,0.00387933,0.00154049,0.000781142,0.000520762,0.13424,1.32279,0.625687,0.00140777,0.00247145,3.24435e-05,3.24435e-05,2.98586e-05,1.92034e-05,0.00091212,3.87492e-05,0.00196489,0,1,4.7025,4.7025,0,0
0.00387318,0.00242356,0.00153952,1,0.62573,0.00387318,0.00153952,0.00078127,0.000520847,0.134475,1.32173,0.62573,0.00140784,0.00247257,2.42669e-05,2.42669e-05,2.43531e-05,1.68985e-05,0.000632468,4.13722e-05,0.00145973,0,1,4.707,4.707,0,0
0.00386821,0.00242053,0.00153865,1,0.625749,0.00386821,0.00153865,0.00078133,0.000520886,0.134658,1.32087,0.625749,0.00140791,0.00247347,1.67235e-05,1.67235e-05,1.97087e-05,2.63185e-05,0.000420393,5.20137e-05,0.000994063,0,1,4.7115,4.7115,0,0
0.00386404,0.00241785,0.00153775,1,0.62573,0.00386404,0.00153775,0.000781287,0.000520858,0.134796,1.32015,0.62573,0.00140791,0.0024741,1.40216e-05,1.40216e-05,1.55919e-05,1.66231e-05,0.000378274,4.93321e-05,0.000835794,0,1,4.716,4.716,0,0
0.00386074,0.0024157,0.001537,1,0.625709,0.00386074,0.001537,0.000781238,0.000520825,0.134903,1.31959,0.625709,0.00140787,0.00247454,1.42601e-05,1.42601e-05,1.22668e-05,1.94295e-05,0.000424381,4.66505e-05,0.000861979,0,1,4.7205,4.7205,0,0
0.00385844,0.00241433,0.00153665,1,0.625727,0.00385844,0.00153665,0.000781293,0.000520862,0.134993,1.31918,0.625727,0.00140787,0.00247493,1.30679e-05,1.30679e-05,9.82714e-06,2.55409e-05,0.000384915,4.5795e-05,0.000794368,0,1,4.725,4.725,0,0
0.00385694,0.00241357,0.0015366,1,0.625773,0.00385694,0.0015366,0.000781429,0.000520953,0.135069,1.31891,0.625773,0.00140794,0.00247533,9.33898e-06,9.33898e-06,8.0508e-06,1.91661e-05,0.000215184,5.07483e-05,0.000544544,0,1,4.7295,4.7295,0,0
0.00385577,0.00241295,0.00153653,1,0.625803,0.00385577,0.00153653,0.000781519,0.000521013,0.135126,1.3187,0.625803,0.00140802,0.00247568,1.02685e-05,1.02685e-05,6.49618e-06,2.68688e-05,6.03092e-05,5.65571e-05,0.000267775,0,1,4.734,4.734,0,0
0.00385462,0.00241218,0.00153625,1,0.62579,0.00385462,0.00153625,0.000781492,0.000520995,0.135161,1.31849,0.62579,0.00140804,0.00247588,8.65977e-06,8.65977e-06,5.37482e-06,1.83753e-05,6.6652e-05,4.77311e-05,0.000294255,0,1,4.7385,4.7385,0,0
0.00385367,0.00241149,0.00153594,1,0.625764,0.00385367,0.00153594,0.000781429,0.000520952,0.135183,1.31833,0.625764,0.001408,0.00247595,8.44913e-06,8.44913e-06,4.49208e-06,1.74764e-05,0.000186956,4.68091e-05,0.00043249,0,1,4.743,4.743,0,0
0.00385326,0.00241126,0.00153591,1,0.625772,0.00385326,0.00153591,0.000781457,0.000520971,0.135203,1.31825,0.625772,0.00140798,0.00247601,9.79497e-06,9.79497e-06,3.80515e-06,2.89497e-05,0.000234184,5.4713e-05,0.000449692,0,1,4.7475,4.7475,0,0
0.00385338,0.00241151,0.00153617,1,0.625817,0.00385338,0.00153617,0.000781589,0.000521059,0.135222,1.31826,0.625817,0.00140804,0.00247614,9.86328e-06,9.86328e-06,3.28243e-06,1.96599e-05,0.000120612,5.52735e-05,0.000321099,0,1,4.752,4.752,0,0
0.00385364,0.00241182,0.00153643,1,0.625856,0.00385364,0.00153643,0.000781704,0.000521136,0.135232,1.31829,0.625856,0.00140813,0.0024763,9.93676e-06,9.93676e-06,2.85777e-06,2.47865e-05,5.73495e-05,5.58341e-05,0.000160977,0,1,4.7565,4.7565,0,0
0.00385371,0.00241185,0.00153643,1,0.625851,0.00385371,0.00153643,0.000781699,0.000521132,0.135229,1.31829,0.625851,0.00140817,0.00247635,8.54523e-06,8.54523e-06,2.51241e-06,2.4558e-05,4.88753e-05,4.79997e-05,0.000188673,0,1,4.761,4.761,0,0
0.00385374,0.00241176,0.00153629,1,0.625822,0.00385374,0.00153629,0.000781626,0.000521084,0.135215,1.3183,0.625822,0.00140813,0.00247628,9.06422e-06,9.06422e-06,2.22523e-06,2.02778e-05,9.63492e-05,5.10543e-05,0.000316099,0,1,4.7655,4.7655,0,0
0.00385412,0.00241198,0.00153636,1,0.625819,0.00385412,0.00153636,0.000781627,0.000521084,0.135202,1.31836,0.625819,0.0014081,0.00247619,1.09582e-05,1.09582e-05,1.99477e-06,3.08767e-05,0.000192573,6.19432e-05,0.000384299,0,1,4.77,4.77,0,0
0.00385499,0.00241269,0.00153676,1,0.625862,0.00385499,0.00153676,0.000781751,0.000521168,0.135193,1.31849,0.625862,0.00140814,0.00247619,1.00332e-05,1.00332e-05,1.78393e-06,1.90904e-05,0.000114974,5.67307e-05,0.000287749,0,1,4.7745,4.7745,0,0
0.003856,0.00241351,0.00153721,1,0.62591,0.003856,0.00153721,0.00078189,0.00052126,0.135181,1.31865,0.62591,0.00140824,0.00247625,9.30203e-06,9.30203e-06,1.60461e-06,2.09164e-05,7.55072e-05,5.26174e-05,0.000174935,0,1,4.779,4.779,0,0
0.00385677,0.00241401,0.0015374,1,0.625915,0.00385677,0.0015374,0.000781913,0.000521276,0.135158,1.31877,0.625915,0.0014083,0.00247624,9.48496e-06,9.48496e-06,1.44488e-06,3.00294e-05,9.28056e-05,5.37166e-05,0.000174569,0,1,4.7835,4.7835,0,0
0.00385734,0.00241425,0.00153736,1,0.625885,0.00385734,0.00153736,0.000781838,0.000521226,0.135126,1.31887,0.625885,0.00140828,0.00247611,1.04781e-05,1.04781e-05,1.30414e-06,2.22069e-05,9.68087e-05,5.94335e-05,0.000272507,0,1,4.788,4.788,0,0
0.00385812,0.00241469,0.00153745,1,0.625872,0.00385812,0.00153745,0.00078181,0.000521207,0.135093,1.319,0.625872,0.00140823,0.00247593,1.14733e-05,1.14733e-05,1.19679e-06,3.05525e-05,0.000168739,6.51504e-05,0.000354546,0,1,4.7925,4.7925,0,0
0.00385938,0.00241562,0.0015379,1,0.625909,0.00385938,0.0015379,0.000781917,0.000521278,0.135068,1.3192,0.625909,0.00140825,0.00247584,9.44439e-06,9.44439e-06,1.05736e-06,2.26041e-05,0.000130208,5.36079e-05,0.000280631,0,1,4.797,4.797,0,0
0.00386085,0.00241675,0.00153847,1,0.625963,0.00386085,0.00153847,0.000782074,0.000521383,0.135043,1.31943,0.625963,0.00140836,0.00247584,9.3377e-06,9.3377e-06,9.52048e-07,2.05686e-05,9.26285e-05,5.30373e-05,0.000221621,0,1,4.8015,4.8015,0,0
0.00386208,0.00241759,0.00153881,1,0.625981,0.00386208,0.00153881,0.00078213,0.00052142,0.13501,1.31963,0.625981,0.00140844,0.00247581,1.12534e-05,1.12534e-05,8.79462e-07,3.34919e-05,0.000124507,6.40093e-05,0.000236526,0,1,4.806,4.806,0,0
0.00386299,0.00241805,0.00153886,1,0.625953,0.00386299,0.00153886,0.000782062,0.000521375,0.134967,1.31979,0.625953,0.00140843,0.00247565,1.12568e-05,1.12568e-05,7.79223e-07,2.27203e-05,9.98978e-05,6.40607e-05,0.000280298,0,1,4.8105,4.8105,0,0
0.003864,0.0024186,0.00153895,1,0.625931,0.003864,0.00153895,0.000782009,0.000521339,0.134922,1.31996,0.625931,0.00140837,0.00247542,1.12627e-05,1.12627e-05,7.16042e-07,2.81024e-05,0.000144744,6.41121e-05,0.000324069,0,1,4.815,4.815,0,0
0.00386546,0.00241962,0.00153939,1,0.62596,0.00386546,0.00153939,0.000782095,0.000521396,0.134886,1.3202,0.62596,0.00140838,0.00247527,9.98087e-06,9.98087e-06,6.23754e-07,2.96771e-05,0.000149788,5.68196e-05,0.000289652,0,1,4.8195,4.8195,0,0
0.00386721,0.00242095,0.00154004,1,0.626019,0.00386721,0.00154004,0.000782265,0.00052151,0.134854,1.32048,0.626019,0.00140848,0.00247523,1.06671e-05,1.06671e-05,5.60425e-07,2.3927e-05,0.000107194,6.07659e-05,0.000273797,0,1,4.824,4.824,0,0
0.00386876,0.00242203,0.00154051,1,0.62605,0.00386876,0.00154051,0.000782357,0.000521571,0.134816,1.32073,0.62605,0.00140858,0.0024752,1.26315e-05,1.26315e-05,5.32018e-07,3.55024e-05,0.000143723,7.20049e-05,0.00029236,0,1,4.8285,4.8285,0,0
0.00386991,0.00242267,0.00154063,1,0.626028,0.00386991,0.00154063,0.000782303,0.000521535,0.134767,1.32092,0.626028,0.00140859,0.00247503,1.14216e-05,1.14216e-05,4.44121e-07,2.16258e-05,9.54492e-05,6.51209e-05,0.000286812,0,1,4.833,4.833,0,0
0.00387102,0.00242325,0.0015407,1,0.625997,0.00387102,0.0015407,0.000782227,0.000521484,0.134715,1.32111,0.625997,0.00140853,0.00247477,1.0816e-05,1.0816e-05,3.91285e-07,2.31863e-05,0.000114427,6.16749e-05,0.000295167,0,1,4.8375,4.8375,0,0
0.00387254,0.00242427,0.0015411,1,0.626015,0.00387254,0.0015411,0.000782282,0.000521521,0.134672,1.32136,0.626015,0.00140851,0.00247457,1.14153e-05,1.14153e-05,3.47233e-07,3.58671e-05,0.000169519,6.5113e-05,0.000309071,0,1,4.842,4.842,0,0
0.00387444,0.0024257,0.00154179,1,0.626076,0.00387444,0.00154179,0.000782458,0.000521638,0.134636,1.32167,0.626076,0.0014086,0.0024745,1.22528e-05,1.22528e-05,2.94326e-07,2.59796e-05,0.000116342,6.99211e-05,0.000314292,0,1,4.8465,4.8465,0,0
0.00387622,0.00242698,0.00154238,1,0.62612,0.00387622,0.00154238,0.000782587,0.000521724,0.134596,1.32196,0.62612,0.00140872,0.00247447,1.30918e-05,1.30918e-05,2.7788e-07,3.46005e-05,0.000147248,7.47293e-05,0.000319512,0,1,4.851,4.851,0,0
0.00387756,0.00242777,0.00154258,1,0.626108,0.00387756,0.00154258,0.000782559,0.000521706,0.134545,1.32218,0.626108,0.00140876,0.00247433,1.06271e-05,1.06271e-05,1.84464e-07,2.74652e-05,0.000116872,6.06761e-05,0.000268208,0,1,4.8555,4.8555,0,0
0.00387871,0.00242835,0.00154263,1,0.626072,0.00387871,0.00154263,0.000782468,0.000521645,0.134489,1.32238,0.626072,0.0014087,0.00247406,1.08183e-05,1.08183e-05,1.45736e-07,2.4741e-05,0.00011009,6.17789e-05,0.000283503,0,1,4.86,4.86,0,0
0.0038802,0.00242931,0.00154296,1,0.626077,0.0038802,0.00154296,0.000782489,0.00052166,0.134441,1.32263,0.626077,0.00140867,0.00247382,1.3471e-05,1.3471e-05,1.51912e-07,3.9747e-05,0.0001809,7.69349e-05,0.000350101,0,1,4.8645,4.8645,0,0
0.00388216,0.00243076,0.00154366,1,0.626137,0.00388216,0.00154366,0.000782661,0.000521774,0.134403,1.32294,0.626137,0.00140874,0.00247372,1.31047e-05,1.31047e-05,8.74144e-08,2.62388e-05,0.000117522,7.48673e-05,0.000336167,0,1,4.869,4.869,0,0
0.00388409,0.00243219,0.00154433,1,0.626193,0.00388409,0.00154433,0.000782824,0.000521883,0.134364,1.32325,0.626193,0.00140887,0.0024737,1.27402e-05,1.27402e-05,6.62181e-08,3.13215e-05,0.000138271,7.27997e-05,0.000322233,0,1,4.8735,4.8735,0,0
0.00388555,0.0024331,0.00154462,1,0.626192,0.00388555,0.00154462,0.000782829,0.000521886,0.134315,1.32349,0.626192,0.00140893,0.00247359,1.17189e-05,1.17189e-05,2.82245e-08,3.59114e-05,0.000159811,6.69787e-05,0.000297324,0,1,4.878,4.878,0,0
0.00388669,0.00243366,0.00154465,1,0.626153,0.00388669,0.00154465,0.000782726,0.000521817,0.134258,1.32369,0.626153,0.00140889,0.00247333,1.28517e-05,1.28517e-05,3.50553e-08,2.87119e-05,0.000128131,7.34499e-05,0.000326843,0,1,4.8825,4.8825,0,0
0.00388809,0.0024345,0.00154488,1,0.626144,0.00388809,0.00154488,0.000782709,0.000521806,0.134206,1.32392,0.626144,0.00140883,0.00247306,1.50016e-05,1.50016e-05,1.38386e-08,4.1691e-05,0.000185429,8.57421e-05,0.00038127,0,1,4.887,4.887,0,0
0.00389,0.00243591,0.00154555,1,0.626198,0.00389,0.00154555,0.000782866,0.000521911,0.134167,1.32423,0.626198,0.00140888,0.00247293,1.31282e-05,1.31282e-05,6.83935e-08,2.42773e-05,0.000108691,7.50204e-05,0.000336809,0,1,4.8915,4.8915,0,0
0.00389202,0.00243745,0.00154631,1,0.626267,0.00389202,0.00154631,0.000783062,0.000522041,0.134131,1.32456,0.626267,0.00140902,0.00247292,1.25609e-05,1.25609e-05,9.05622e-08,2.47527e-05,0.000112795,7.17798e-05,0.000326646,0,1,4.896,4.896,0,0
0.0038936,0.00243849,0.0015467,1,0.626282,0.0038936,0.0015467,0.00078311,0.000522074,0.134085,1.32481,0.626282,0.00140912,0.00247285,1.38686e-05,1.38686e-05,9.75583e-08,4.29102e-05,0.000195001,7.92608e-05,0.000360944,0,1,4.9005,4.9005,0,0
0.00389473,0.00243904,0.00154673,1,0.626242,0.00389473,0.00154673,0.000783009,0.000522006,0.134029,1.32501,0.626242,0.00140909,0.00247262,1.45901e-05,1.45901e-05,1.30196e-07,3.05764e-05,0.000136744,8.3374e-05,0.000372208,0,1,4.905,4.905,0,0
0.00389598,0.00243974,0.00154686,1,0.62622,0.00389598,0.00154686,0.000782953,0.000521969,0.133976,1.32522,0.62622,0.00140902,0.00247234,1.53093e-05,1.53093e-05,1.1225e-07,3.98179e-05,0.000174209,8.74871e-05,0.000383472,0,1,4.9095,4.9095,0,0
0.00389777,0.00244103,0.00154744,1,0.626263,0.00389777,0.00154744,0.000783081,0.000522054,0.133937,1.32551,0.626263,0.00140904,0.00247218,1.24873e-05,1.24873e-05,1.82036e-07,3.49967e-05,0.000152158,7.1334e-05,0.000314883,0,1,4.914,4.914,0,0
0.00389982,0.00244261,0.00154825,1,0.62634,0.00389982,0.00154825,0.000783299,0.000522199,0.133904,1.32584,0.62634,0.00140918,0.00247217,1.29498e-05,1.29498e-05,1.89298e-07,3.04299e-05,0.000136227,7.39851e-05,0.000336237,0,1,4.9185,4.9185,0,0
0.00390148,0.00244377,0.00154875,1,0.626371,0.00390148,0.00154875,0.000783392,0.000522261,0.133862,1.32611,0.626371,0.0014093,0.00247214,1.62343e-05,1.62343e-05,1.47216e-07,4.71341e-05,0.000216353,9.27892e-05,0.000426181,0,1,4.923,4.923,0,0
0.00390259,0.00244433,0.00154879,1,0.626336,0.00390259,0.00154879,0.000783303,0.000522202,0.133809,1.3263,0.626336,0.0014093,0.00247195,1.54588e-05,1.54588e-05,1.93003e-07,3.01191e-05,0.000134996,8.83405e-05,0.000395789,0,1,4.9275,4.9275,0,0
0.00390367,0.00244487,0.00154882,1,0.6263,0.00390367,0.00154882,0.000783209,0.000522139,0.133756,1.32648,0.6263,0.00140922,0.00247166,1.46816e-05,1.46816e-05,1.90144e-07,3.51813e-05,0.000152388,8.38918e-05,0.000365397,0,1,4.932,4.932,0,0
0.00390529,0.002446,0.0015493,1,0.62633,0.00390529,0.0015493,0.0007833,0.0005222,0.133716,1.32674,0.62633,0.00140921,0.00247147,1.42579e-05,1.42579e-05,2.07514e-07,4.51392e-05,0.000196976,8.14634e-05,0.000354367,0,1,4.9365,4.9365,0,0
0.00390733,0.0024476,0.00155014,1,0.626412,0.00390733,0.00155014,0.000783534,0.000522356,0.133686,1.32707,0.626412,0.00140934,0.00247146,1.58322e-05,1.58322e-05,2.02881e-07,3.45864e-05,0.000155003,9.04777e-05,0.000406135,0,1,4.941,4.941,0,0
0.00390909,0.0024489,0.00155075,1,0.626463,0.00390909,0.00155075,0.00078368,0.000522453,0.133651,1.32735,0.626463,0.00140948,0.00247148,1.78284e-05,1.78284e-05,1.64004e-07,4.85764e-05,0.00022375,0.00010192,0.000468934,0,1,4.9455,4.9455,0,0
0.00391022,0.00244951,0.00155085,1,0.626438,0.00391022,0.00155085,0.000783618,0.000522412,0.133602,1.32754,0.626438,0.00140951,0.00247134,1.5149e-05,1.5149e-05,2.26288e-07,3.25549e-05,0.000152249,8.65782e-05,0.000388625,0,1,4.95,4.95,0,0
0.00391113,0.00244989,0.00155078,1,0.626389,0.00391113,0.00155078,0.000783491,0.000522327,0.133549,1.3277,0.626389,0.00140943,0.00247105,1.49499e-05,1.49499e-05,2.23239e-07,3.15911e-05,0.000142296,8.5435e-05,0.00037209,0,1,4.9545,4.9545,0,0
0.00391254,0.00245082,0.00155113,1,0.626402,0.00391254,0.00155113,0.000783532,0.000522354,0.133508,1.32793,0.626402,0.00140939,0.00247083,1.74311e-05,1.74311e-05,1.9062e-07,5.27408e-05,0.000231088,9.9634e-05,0.000435863,0,1,4.959,4.959,0,0
0.0039145,0.00245237,0.00155194,1,0.626482,0.0039145,0.00155194,0.000783762,0.000522508,0.13348,1.32824,0.626482,0.00140949,0.00247079,1.76371e-05,1.76371e-05,2.1657e-07,3.5923e-05,0.000161323,0.000100814,0.000453255,0,1,4.9635,4.9635,0,0
0.00391635,0.00245379,0.00155267,1,0.626551,0.00391635,0.00155267,0.00078396,0.00052264,0.133451,1.32853,0.626551,0.00140966,0.00247085,1.78391e-05,1.78391e-05,1.90337e-07,4.52405e-05,0.000209402,0.000101993,0.000470648,0,1,4.968,4.968,0,0
0.00391753,0.0024545,0.00155286,1,0.626541,0.00391753,0.00155286,0.000783939,0.000522626,0.133407,1.32873,0.626541,0.00140973,0.00247077,1.54165e-05,1.54165e-05,2.3821e-07,4.52473e-05,0.000209685,8.81247e-05,0.000408598,0,1,4.9725,4.9725,0,0
0.00391832,0.00245477,0.00155273,1,0.626486,0.00391832,0.00155273,0.000783792,0.000522528,0.133355,1.32887,0.626486,0.00140966,0.00247051,1.6563e-05,1.6563e-05,2.31653e-07,3.78973e-05,0.000170837,9.46807e-05,0.000426282,0,1,4.977,4.977,0,0
0.0039195,0.00245549,0.00155294,1,0.626479,0.0039195,0.00155294,0.00078378,0.00052252,0.133313,1.32906,0.626479,0.00140959,0.00247025,2.01311e-05,2.01311e-05,1.75912e-07,5.72039e-05,0.000251406,0.000115105,0.000506017,0,1,4.9815,4.9815,0,0
0.00392136,0.00245695,0.0015537,1,0.626555,0.00392136,0.0015537,0.000783998,0.000522665,0.133287,1.32936,0.626555,0.00140966,0.00247019,1.8403e-05,1.8403e-05,2.19634e-07,3.46425e-05,0.000155879,0.000105213,0.000473567,0,1,4.986,4.986,0,0
0.00392329,0.0024585,0.00155455,1,0.626643,0.00392329,0.00155455,0.000784247,0.000522831,0.133263,1.32966,0.626643,0.00140985,0.00247028,1.73639e-05,1.73639e-05,2.17102e-07,3.83818e-05,0.000178734,9.92863e-05,0.000459208,0,1,4.9905,4.9905,0,0
